opponent_name,opponent_deck_name,wins,losses,ties,win_pct,matches_played,meta_share
Tyrantrum Chingling,tyrantrum-b2-chingling-b1,1,2,0,33.33,3,0.0
Mega Lopunny ex Elekid,mega-lopunny-ex-b1a-elekid-a4,1,1,1,33.33,3,0.0
Mega Lopunny ex Rampardos,mega-lopunny-ex-b1a-rampardos-a2,1,2,0,33.33,3,0.0
Skeledirge Lugia ex,skeledirge-b2a-lugia-ex-a4,1,2,0,33.33,3,0.0
Guzzlord ex,guzzlord-ex-a3a,1,2,0,33.33,3,0.0
Chandelure Persian,chandelure-persian-b2,1,2,0,33.33,3,0.0
Mega Steelix ex Arboliva,mega-steelix-ex-b1a-arboliva-b2a,1,2,0,33.33,3,0.0
Porygon-Z Blacephalon ex,porygon-z-b1a-blacephalon-ex-b2,1,2,0,33.33,3,0.0
Suicune ex Palkia ex,suicune-ex-a4a-palkia-ex-a2,2,4,0,33.33,6,0.0
Mega Venusaur ex Chingling,mega-venusaur-ex-b1a-chingling-b1,6,12,0,33.33,18,0.0
Suicune ex Mega Swampert ex,suicune-ex-a4a-mega-swampert-ex-b2,1,2,0,33.33,3,0.0
Pawmot Mega Kangaskhan ex,pawmot-b2a-mega-kangaskhan-ex-b2,1,2,0,33.33,3,0.0
Melmetal ex Indeedee ex,melmetal-ex-indeedee-ex-b1,2,4,0,33.33,6,0.0
Melmetal ex Melmetal,melmetal-ex-b1-melmetal-a3b,15,27,2,34.09,44,0.0
Alolan Ninetales ex Crawdaunt,alolan-ninetales-ex-b2-crawdaunt-a4,13,22,0,37.14,35,0.0
Mega Venusaur ex Arboliva,mega-venusaur-ex-b1a-arboliva-b2a,5,8,0,38.46,13,0.0
Bellibolt ex Zeraora,bellibolt-ex-b2a-zeraora-a3a,243,362,14,39.26,619,0.0
Mega Altaria ex Banette,mega-altaria-ex-b1-banette-a3,12,18,0,40.0,30,0.0
Magnezone Ditto,magnezone-b1a-ditto-a1,4,5,1,40.0,10,0.0
Unknown,,4,6,0,40.0,10,0.0
Silvally,silvally-a3a,2,3,0,40.0,5,0.0
Gholdengo ex Magnezone,gholdengo-ex-b2a-magnezone-b1a,2,3,0,40.0,5,0.0
Jolteon ex,jolteon-ex-b1,2,3,0,40.0,5,0.0
Mega Altaria ex,mega-altaria-ex-b1,35,50,0,41.18,85,0.0
Magnezone Bellibolt ex,magnezone-b1a-bellibolt-ex-b2a,344,457,15,42.16,816,0.0
Mega Swampert ex Unown,mega-swampert-ex-b2-unown-a4,3,4,0,42.86,7,0.0
Alolan Ninetales ex Baxcalibur,alolan-ninetales-ex-b2-baxcalibur-b2a,36,44,3,43.37,83,0.0
Mega Altaria ex Altaria,mega-altaria-ex-altaria-b1,10,13,0,43.48,23,0.0
Mega Altaria ex Greninja,mega-altaria-ex-b1-greninja-a1,521,637,35,43.67,1193,0.0
Bellibolt ex Magnezone,bellibolt-ex-b2a-magnezone-b1a,42,52,2,43.75,96,0.0
Bellibolt ex Pichu,bellibolt-ex-b2a-pichu-a4,4,5,0,44.44,9,0.0
Skeledirge Mega Blaziken ex,skeledirge-b2a-mega-blaziken-ex-b1,9,10,1,45.0,20,0.0
Chandelure Meowth,chandelure-meowth-b2,9,11,0,45.0,20,0.0
Gholdengo ex Skarmory,gholdengo-ex-b2a-skarmory-a2,5,6,0,45.45,11,0.0
Tyrantrum Rampardos,tyrantrum-b2-rampardos-a2,5,6,0,45.45,11,0.0
Chandelure Greavard,chandelure-b2-greavard-b2a,9,9,1,47.37,19,0.0
Giratina ex Darkrai ex,giratina-ex-a2b-darkrai-ex-a2,22,24,0,47.83,46,0.0
Greninja Oricorio,greninja-a1-oricorio-a3,23,24,1,47.92,48,0.0
Suicune ex Baxcalibur,suicune-ex-a4a-baxcalibur-b2a,769,769,28,49.11,1566,0.0
Mega Altaria ex Chingling,mega-altaria-ex-chingling-b1,76,71,7,49.35,154,0.0
Donphan ex Mega Lopunny ex,donphan-ex-a4-mega-lopunny-ex-b1a,1,1,0,50.0,2,0.0
Armarouge ex Typhlosion,armarouge-ex-b2a-typhlosion-a4,1,1,0,50.0,2,0.0
Mega Ampharos ex Lanturn ex,mega-ampharos-ex-b1-lanturn-ex-a4,1,1,0,50.0,2,0.0
Mega Venusaur ex Golurk,mega-venusaur-ex-b1a-golurk-b1,1,1,0,50.0,2,0.0
Dragonite ex,dragonite-ex-a3b,1,1,0,50.0,2,0.0
Umbreon ex Greninja,umbreon-ex-a4-greninja-a1,1,1,0,50.0,2,0.0
Bellibolt ex,bellibolt-ex-b2a,1,1,0,50.0,2,0.0
Chien-Pao ex Alolan Ninetales ex,chien-pao-ex-b2a-alolan-ninetales-ex-b2,1,1,0,50.0,2,0.0
Mega Mawile ex Indeedee ex,mega-mawile-ex-b2-indeedee-ex-b1,1,1,0,50.0,2,0.0
Alolan Ninetales ex Cryogonal,alolan-ninetales-ex-cryogonal-b2,1,1,0,50.0,2,0.0
Magnezone Greninja,magnezone-b1a-greninja-a1,1,1,0,50.0,2,0.0
Mega Gardevoir ex Mew ex,mega-gardevoir-ex-b2-mew-ex-a1a,1,1,0,50.0,2,0.0
Tinkaton ex Gholdengo ex,tinkaton-ex-a2b-gholdengo-ex-b2a,1,1,0,50.0,2,0.0
Melmetal ex Galarian Perrserker,melmetal-ex-b1-galarian-perrserker-b2,1,1,0,50.0,2,0.0
