opponent_name,opponent_deck_name,wins,losses,ties,win_pct,matches_played,meta_share
Mega Swampert ex Spiritomb,mega-swampert-ex-spiritomb-b2,1,0,1,50.0,2,0.0
Giratina ex Darkrai ex,giratina-ex-a2b-darkrai-ex-a2,7,6,1,50.0,14,0.0
Greninja Mega Kangaskhan ex,greninja-a1-mega-kangaskhan-ex-b2,9,8,1,50.0,18,0.0
Leafeon ex Celebi ex,leafeon-ex-a2a-celebi-ex-a1a,1,1,0,50.0,2,0.0
Melmetal ex Indeedee ex,melmetal-ex-indeedee-ex-b1,2,2,0,50.0,4,0.0
Mega Venusaur ex Arboliva,mega-venusaur-ex-b1a-arboliva-b2a,1,1,0,50.0,2,0.0
Melmetal ex,melmetal-ex-b1,1,1,0,50.0,2,0.0
Solgaleo ex Indeedee ex,solgaleo-ex-a3-indeedee-ex-b1,1,1,0,50.0,2,0.0
Meowscarada ex Ariados,meowscarada-ex-b2a-ariados-b1a,1,1,0,50.0,2,0.0
Vanilluxe Slurpuff,vanilluxe-b2-slurpuff-a3b,1,1,0,50.0,2,0.0
Tyrantrum Chingling,tyrantrum-b2-chingling-b1,1,1,0,50.0,2,0.0
Jolteon ex Magnezone,jolteon-ex-b1-magnezone-b1a,2,2,0,50.0,4,0.0
Mega Charizard Y ex Entei ex,mega-charizard-y-ex-b1a-entei-ex-a4a,30,27,1,51.72,58,0.0
Chandelure Meowth,chandelure-meowth-b2,10,9,0,52.63,19,0.0
Galvantula Greninja,galvantula-a3b-greninja-a1,9,8,0,52.94,17,0.0
Alolan Ninetales ex Crawdaunt,alolan-ninetales-ex-b2-crawdaunt-a4,6,5,0,54.55,11,0.0
Mega Kangaskhan ex Darkrai ex,mega-kangaskhan-ex-b2-darkrai-ex-a2,6,5,0,54.55,11,0.0
Bellibolt ex Zeraora,bellibolt-ex-b2a-zeraora-a3a,138,107,6,54.98,251,0.0
Suicune ex Greninja ex,suicune-ex-a4a-greninja-ex-b1,51,40,1,55.43,92,0.0
Gholdengo ex Gholdengo,gholdengo-ex-b2a-gholdengo-a2b,5,4,0,55.56,9,0.0
Skeledirge Blacephalon ex,skeledirge-b2a-blacephalon-ex-b2,5,3,1,55.56,9,0.0
Bellibolt ex Magnezone,bellibolt-ex-b2a-magnezone-b1a,45,35,0,56.25,80,0.0
Oricorio,oricorio-a3,4,2,1,57.14,7,0.0
Mega Blaziken ex,mega-blaziken-ex-b1,13,8,1,59.09,22,0.0
Entei ex Skeledirge,entei-ex-a4a-skeledirge-b2a,3,2,0,60.0,5,0.0
Magnezone Oricorio,magnezone-a2-oricorio-a3,3,2,0,60.0,5,0.0
Magnezone Ditto,magnezone-b1a-ditto-a1,3,1,1,60.0,5,0.0
Crobat ex Darkrai ex,crobat-ex-a4-darkrai-ex-a2,3,2,0,60.0,5,0.0
Blacephalon ex Skeledirge,blacephalon-ex-b2-skeledirge-b2a,3,2,0,60.0,5,0.0
Gholdengo ex Orthworm,gholdengo-ex-orthworm-b2a,23,15,0,60.53,38,0.0
Melmetal ex Melmetal,melmetal-ex-b1-melmetal-a3b,11,7,0,61.11,18,0.0
Donphan ex Lucario,donphan-ex-a4-lucario-a2,8,5,0,61.54,13,0.0
Mega Gardevoir ex Meloetta,mega-gardevoir-ex-meloetta-b2,13,8,0,61.9,21,0.0
Suicune ex Chien-Pao ex,suicune-ex-a4a-chien-pao-ex-b2a,5,3,0,62.5,8,0.0
Mega Lopunny ex Lucario,mega-lopunny-ex-b1a-lucario-a2,5,2,1,62.5,8,0.0
Greninja Oricorio,greninja-a1-oricorio-a3,14,7,1,63.64,22,0.0
Magnezone Bellibolt ex,magnezone-b1a-bellibolt-ex-b2a,211,101,11,65.33,323,0.0
Suicune ex Greninja,suicune-ex-a4a-greninja-a1,4,2,0,66.67,6,0.0
Skeledirge Mega Blaziken ex,skeledirge-b2a-mega-blaziken-ex-b1,4,2,0,66.67,6,0.0
Mega Altaria ex Altaria,mega-altaria-ex-altaria-b1,4,2,0,66.67,6,0.0
Charizard ex,charizard-ex-a2b,4,2,0,66.67,6,0.0
Arceus ex Crobat,arceus-ex-crobat-a2a,4,2,0,66.67,6,0.0
Mega Swampert ex,mega-swampert-ex-b2,2,0,1,66.67,3,0.0
Skeledirge Entei ex,skeledirge-b2a-entei-ex-a4a,2,1,0,66.67,3,0.0
