opponent_name,opponent_deck_name,wins,losses,ties,win_pct,matches_played,meta_share
Mega Venusaur ex Chingling,mega-venusaur-ex-b1a-chingling-b1,2,2,0,50.0,4,0.0
Gholdengo ex Probopass,gholdengo-ex-b2a-probopass-b1a,7,7,0,50.0,14,0.0
Magnezone Mega Absol ex,magnezone-b1a-mega-absol-ex-b1,6,6,0,50.0,12,0.0
Galvantula Greninja,galvantula-a3b-greninja-a1,15,14,1,50.0,30,0.0
Chandelure Greavard,chandelure-b2-greavard-b2a,4,4,0,50.0,8,0.0
Greninja ex Alolan Ninetales ex,greninja-ex-b1-alolan-ninetales-ex-b2,1,1,0,50.0,2,0.0
Rapidash Skeledirge,rapidash-a1-skeledirge-b2a,1,1,0,50.0,2,0.0
Melmetal ex Melmetal,melmetal-ex-b1-melmetal-a1,1,1,0,50.0,2,0.0
Yanmega ex Leafeon ex,yanmega-ex-a2-leafeon-ex-a2a,1,1,0,50.0,2,0.0
Mega Steelix ex,mega-steelix-ex-b1a,1,1,0,50.0,2,0.0
Guzzlord ex Naganadel,guzzlord-ex-naganadel-a3a,1,1,0,50.0,2,0.0
Giratina ex Blissey,giratina-ex-a2b-blissey-a4,1,1,0,50.0,2,0.0
Greninja Oricorio,greninja-a1-oricorio-a3,22,21,1,50.0,44,0.0
Porygon-Z Teal Mask Ogerpon ex,porygon-z-a2-teal-mask-ogerpon-ex-b2,1,1,0,50.0,2,0.0
Mega Absol ex Darkrai ex,mega-absol-ex-b1-darkrai-ex-a2,14,11,2,51.85,27,0.0
Bellibolt ex Magnezone,bellibolt-ex-b2a-magnezone-b1a,22,20,0,52.38,42,0.0
Mega Altaria ex Greninja,mega-altaria-ex-b1-greninja-a1,469,349,34,55.05,852,0.0
Bellibolt ex Zeraora,bellibolt-ex-b2a-zeraora-a3a,194,147,9,55.43,350,0.0
Mega Altaria ex,mega-altaria-ex-b1,45,35,1,55.56,81,0.0
Mega Altaria ex Indeedee ex,mega-altaria-ex-indeedee-ex-b1,14,10,1,56.0,25,0.0
Suicune ex Baxcalibur,suicune-ex-a4a-baxcalibur-b2a,457,344,15,56.0,816,0.0
Leafeon ex Teal Mask Ogerpon ex,leafeon-ex-a2a-teal-mask-ogerpon-ex-b2,13,10,0,56.52,23,0.0
Chien-Pao ex Baxcalibur,chien-pao-ex-baxcalibur-b2a,4,3,0,57.14,7,0.0
Gholdengo ex Skarmory,gholdengo-ex-b2a-skarmory-a2,8,6,0,57.14,14,0.0
Gholdengo ex Gholdengo,gholdengo-ex-b2a-gholdengo-a2b,4,3,0,57.14,7,0.0
Pawmot Oricorio,pawmot-b2a-oricorio-a3,4,3,0,57.14,7,0.0
Greninja ex Suicune ex,greninja-ex-b1-suicune-ex-a4a,7,5,0,58.33,12,0.0
Mega Altaria ex Altaria,mega-altaria-ex-altaria-b1,10,7,0,58.82,17,0.0
Mega Venusaur ex Venusaur,mega-venusaur-ex-b1a-venusaur-a1,3,2,0,60.0,5,0.0
Magnezone Bellibolt ex,magnezone-a2-bellibolt-ex-b2a,6,4,0,60.0,10,0.0
Skarmory ex,skarmory-ex-a4,3,1,1,60.0,5,0.0
Mega Swampert ex Baxcalibur,mega-swampert-ex-b2-baxcalibur-b2a,3,2,0,60.0,5,0.0
Alolan Ninetales ex Crawdaunt,alolan-ninetales-ex-b2-crawdaunt-a4,11,7,0,61.11,18,0.0
Gholdengo ex Orthworm,gholdengo-ex-orthworm-b2a,11,6,1,61.11,18,0.0
Mega Altaria ex Banette,mega-altaria-ex-b1-banette-a3,8,5,0,61.54,13,0.0
Magnezone Oricorio,magnezone-b1a-oricorio-a3,24,14,1,61.54,39,0.0
Chandelure Meowth,chandelure-meowth-b2,5,3,0,62.5,8,0.0
Mega Charizard Y ex Entei ex,mega-charizard-y-ex-b1a-entei-ex-a4a,39,18,2,66.1,59,0.0
Mega Kangaskhan ex Darkrai ex,mega-kangaskhan-ex-b2-darkrai-ex-a2,16,8,0,66.67,24,0.0
Mega Venusaur ex Arboliva,mega-venusaur-ex-b1a-arboliva-b2a,4,2,0,66.67,6,0.0
Galarian Cursola Giratina ex,galarian-cursola-a4a-giratina-ex-a2b,2,1,0,66.67,3,0.0
Buzzwole ex Pheromosa,buzzwole-ex-pheromosa-a3a,2,1,0,66.67,3,0.0
Jolteon ex Bellibolt ex,jolteon-ex-b1-bellibolt-ex-b2a,6,3,0,66.67,9,0.0
Magnezone Galvantula,magnezone-b1a-galvantula-a3b,4,2,0,66.67,6,0.0
Mega Blaziken ex Entei ex,mega-blaziken-ex-b1-entei-ex-a4a,6,2,1,66.67,9,0.0
Bellibolt ex Raikou ex,bellibolt-ex-b2a-raikou-ex-a4a,2,1,0,66.67,3,0.0
Lunala ex Mimikyu ex,lunala-ex-a3-mimikyu-ex-b2,2,1,0,66.67,3,0.0
Baxcalibur Aurorus,baxcalibur-b2a-aurorus-b2,2,1,0,66.67,3,0.0
Mega Gardevoir ex Ceruledge,mega-gardevoir-ex-b2-ceruledge-b2a,2,1,0,66.67,3,0.0
Meowscarada ex Decidueye ex,meowscarada-ex-b2a-decidueye-ex-a3,2,1,0,66.67,3,0.0
Silvally Oricorio,silvally-a3a-oricorio-a3,2,1,0,66.67,3,0.0
Melmetal ex Indeedee ex,melmetal-ex-indeedee-ex-b1,2,1,0,66.67,3,0.0
Vanilluxe Alcremie,vanilluxe-b2-alcremie-a3b,2,1,0,66.67,3,0.0
Mega Altaria ex Chingling,mega-altaria-ex-chingling-b1,81,32,3,69.83,116,0.0
Bellibolt ex Oricorio,bellibolt-ex-b2a-oricorio-a3,7,3,0,70.0,10,0.0
Mega Blaziken ex,mega-blaziken-ex-b1,14,6,0,70.0,20,0.0
Suicune ex Greninja ex,suicune-ex-a4a-greninja-ex-b1,36,13,2,70.59,51,0.0
Mega Blaziken ex Skeledirge,mega-blaziken-ex-b1-skeledirge-b2a,5,2,0,71.43,7,0.0
Mega Venusaur ex,mega-venusaur-ex-b1a,10,4,0,71.43,14,0.0
Dragonite ex Dragonite,dragonite-ex-a3b-dragonite-a1,5,2,0,71.43,7,0.0
Jolteon ex Zeraora,jolteon-ex-b1-zeraora-a3a,3,1,0,75.0,4,0.0
Porygon-Z Blacephalon ex,porygon-z-a2-blacephalon-ex-b2,3,1,0,75.0,4,0.0
Magnezone Heliolisk,magnezone-heliolisk-b1a,9,3,0,75.0,12,0.0
Gholdengo ex Dialga ex,gholdengo-ex-b2a-dialga-ex-a2,22,6,0,78.57,28,0.0
Jolteon ex Leafeon ex,jolteon-ex-b1-leafeon-ex-a2a,4,1,0,80.0,5,0.0
Bellibolt ex Pichu,bellibolt-ex-b2a-pichu-a4,4,1,0,80.0,5,0.0
Bellibolt ex Magnezone,bellibolt-ex-b2a-magnezone-a2,4,1,0,80.0,5,0.0
Jolteon ex Eevee ex,jolteon-ex-b1-eevee-ex-a3b,4,1,0,80.0,5,0.0
Meowscarada ex Meowscarada,meowscarada-ex-b2a-meowscarada-a2b,43,10,0,81.13,53,0.0
Decidueye ex Decidueye,decidueye-ex-a3-decidueye-a3a,10,2,0,83.33,12,0.0
Oricorio,oricorio-a3,5,1,0,83.33,6,0.0
Magnezone Oricorio,magnezone-a2-oricorio-a3,6,1,0,85.71,7,0.0
Suicune ex Greninja,suicune-ex-a4a-greninja-a1,7,1,0,87.5,8,0.0
Mega Altaria ex Jirachi,mega-altaria-ex-jirachi-b1,7,1,0,87.5,8,0.0
Gholdengo ex Galarian Perrserker,gholdengo-ex-b2a-galarian-perrserker-b2,8,1,0,88.89,9,0.0
Tyrantrum Meowth,tyrantrum-meowth-b2,1,0,0,100.0,1,0.0
Mega Gardevoir ex Mew ex,mega-gardevoir-ex-b2-mew-ex-a1a,1,0,0,100.0,1,0.0
Mega Lopunny ex Lopunny,mega-lopunny-ex-lopunny-b1a,1,0,0,100.0,1,0.0
Mega Medicham ex Swanna,mega-medicham-ex-p-b-swanna-a4,1,0,0,100.0,1,0.0
Annihilape Mega Lopunny ex,annihilape-b2a-mega-lopunny-ex-b1a,1,0,0,100.0,1,0.0
Suicune ex Aurorus,suicune-ex-a4a-aurorus-b2,1,0,0,100.0,1,0.0
Alolan Ninetales ex Mantyke,alolan-ninetales-ex-b2-mantyke-a4a,1,0,0,100.0,1,0.0
Dragalge ex Paldean Clodsire ex,dragalge-ex-b1-paldean-clodsire-ex-a2b,1,0,0,100.0,1,0.0
Greninja ex Glaceon ex,greninja-ex-b1-glaceon-ex-a2a,1,0,0,100.0,1,0.0
Meowscarada ex Ariados,meowscarada-ex-b2a-ariados-b1a,1,0,0,100.0,1,0.0
Decidueye ex Meowscarada ex,decidueye-ex-a3-meowscarada-ex-b2a,1,0,0,100.0,1,0.0
Exeggutor ex Arboliva,exeggutor-ex-a1-arboliva-b2a,1,0,0,100.0,1,0.0
Magnezone Gigalith ex,magnezone-b1a-gigalith-ex-b2,1,0,0,100.0,1,0.0
Tyrantrum Passimian ex,tyrantrum-b2-passimian-ex-a3,1,0,0,100.0,1,0.0
Bellibolt ex Jolteon,bellibolt-ex-b2a-jolteon-a3b,1,0,0,100.0,1,0.0
Gigalith ex,gigalith-ex-b2,1,0,0,100.0,1,0.0
Mega Gardevoir ex Galarian Rapidash,mega-gardevoir-ex-galarian-rapidash-b2,1,0,0,100.0,1,0.0
Solgaleo ex Meowth,solgaleo-ex-a3-meowth-b2,1,0,0,100.0,1,0.0
Chandelure Persian,chandelure-b2-persian-a1,1,0,0,100.0,1,0.0
Mega Gyarados ex Indeedee ex,mega-gyarados-ex-indeedee-ex-b1,1,0,0,100.0,1,0.0
Mega Swampert ex,mega-swampert-ex-b2,1,0,0,100.0,1,0.0
Dialga ex Aegislash,dialga-ex-a2-aegislash-b1,1,0,0,100.0,1,0.0
Guzzlord ex,guzzlord-ex-a3a,1,0,0,100.0,1,0.0
Pawmot Zeraora,pawmot-b2a-zeraora-a3a,1,0,0,100.0,1,0.0
