opponent_name,opponent_deck_name,wins,losses,ties,win_pct,matches_played,meta_share
Aggron Orthworm,aggron-a3a-orthworm-b2a,1,1,0,50.0,2,0.0
Gholdengo ex Chingling,gholdengo-ex-b2a-chingling-b1,1,1,0,50.0,2,0.0
Darkrai ex Unown,darkrai-ex-a2-unown-a4,1,1,0,50.0,2,0.0
Entei ex Mega Blaziken ex,entei-ex-a4a-mega-blaziken-ex-b1,1,1,0,50.0,2,0.0
Leafeon ex Teal Mask Ogerpon ex,leafeon-ex-a2a-teal-mask-ogerpon-ex-b2,29,28,1,50.0,58,0.0
Skeledirge Houndoom,skeledirge-b2a-houndoom-b1a,1,1,0,50.0,2,0.0
Mega Steelix ex Orthworm,mega-steelix-ex-b1a-orthworm-b2a,1,1,0,50.0,2,0.0
Skarmory ex,skarmory-ex-a4,1,1,0,50.0,2,0.0
Blacephalon ex Skeledirge,blacephalon-ex-b2-skeledirge-b2a,1,1,0,50.0,2,0.0
Chandelure Mimikyu ex,chandelure-mimikyu-ex-b2,1,1,0,50.0,2,0.0
Mega Kangaskhan ex Celebi ex,mega-kangaskhan-ex-b2-celebi-ex-a1a,1,1,0,50.0,2,0.0
Ho-Oh ex Lugia ex,ho-oh-ex-lugia-ex-a4,1,1,0,50.0,2,0.0
Annihilape Aerodactyl ex,annihilape-b2a-aerodactyl-ex-a1a,1,1,0,50.0,2,0.0
Vanilluxe Alcremie,vanilluxe-b2-alcremie-a3b,1,1,0,50.0,2,0.0
Charizard ex Skeledirge,charizard-ex-a1-skeledirge-b2a,1,1,0,50.0,2,0.0
Mega Steelix ex Lopunny,mega-steelix-ex-b1a-lopunny-a2,1,1,0,50.0,2,0.0
Alolan Ninetales ex Greninja ex,alolan-ninetales-ex-b2-greninja-ex-b1,1,1,0,50.0,2,0.0
Greninja ex Alolan Ninetales ex,greninja-ex-b1-alolan-ninetales-ex-b2,1,1,0,50.0,2,0.0
Mega Steelix ex Galarian Perrserker,mega-steelix-ex-b1a-galarian-perrserker-b2,1,1,0,50.0,2,0.0
Suicune ex Greninja ex,suicune-ex-a4a-greninja-ex-b1,38,37,0,50.67,75,0.0
Mega Charizard Y ex Entei ex,mega-charizard-y-ex-b1a-entei-ex-a4a,46,43,1,51.11,90,0.0
Mega Altaria ex,mega-altaria-ex-b1,41,38,1,51.25,80,0.0
Mimikyu ex Greninja,mimikyu-ex-b2-greninja-a1,11,10,0,52.38,21,0.0
Giratina ex Darkrai ex,giratina-ex-a2b-darkrai-ex-a2,22,16,4,52.38,42,0.0
Mega Altaria ex Indeedee ex,mega-altaria-ex-indeedee-ex-b1,19,17,0,52.78,36,0.0
Mega Gardevoir ex Meloetta,mega-gardevoir-ex-meloetta-b2,28,24,1,52.83,53,0.0
Bellibolt ex Zeraora,bellibolt-ex-b2a-zeraora-a3a,294,244,18,52.88,556,0.0
Decidueye ex Decidueye,decidueye-ex-a3-decidueye-a3a,9,8,0,52.94,17,0.0
Suicune ex Baxcalibur,suicune-ex-a4a-baxcalibur-b2a,637,521,35,53.39,1193,0.0
Leafeon ex Mega Pinsir ex,leafeon-ex-a2a-mega-pinsir-ex-b1,6,5,0,54.55,11,0.0
Guzzlord ex Indeedee ex,guzzlord-ex-a3a-indeedee-ex-b1,12,9,1,54.55,22,0.0
Alolan Ninetales ex Crawdaunt,alolan-ninetales-ex-b2-crawdaunt-a4,17,13,1,54.84,31,0.0
Jolteon ex Jolteon,jolteon-ex-b1-jolteon-a3b,14,11,0,56.0,25,0.0
Hydreigon Mega Absol ex,hydreigon-mega-absol-ex-b1,257,190,10,56.24,457,0.0
Unknown,,9,7,0,56.25,16,0.0
Mega Kangaskhan ex Darkrai ex,mega-kangaskhan-ex-b2-darkrai-ex-a2,16,11,1,57.14,28,0.0
Mega Gardevoir ex Ceruledge,mega-gardevoir-ex-b2-ceruledge-b2a,4,3,0,57.14,7,0.0
Crobat ex Darkrai ex,crobat-ex-a4-darkrai-ex-a2,4,3,0,57.14,7,0.0
Gholdengo ex Orthworm,gholdengo-ex-orthworm-b2a,22,16,0,57.89,38,0.0
Meowscarada ex Meowscarada,meowscarada-ex-b2a-meowscarada-a2b,55,38,1,58.51,94,0.0
Chandelure Meowth,chandelure-meowth-b2,12,8,0,60.0,20,0.0
Gholdengo ex Skarmory,gholdengo-ex-b2a-skarmory-a2,6,3,1,60.0,10,0.0
Cofagrigus Gourgeist,cofagrigus-b1-gourgeist-b2,6,3,1,60.0,10,0.0
Gholdengo ex Probopass,gholdengo-ex-b2a-probopass-b1a,9,6,0,60.0,15,0.0
Mega Venusaur ex Chingling,mega-venusaur-ex-b1a-chingling-b1,6,4,0,60.0,10,0.0
Mega Lopunny ex Lucario,mega-lopunny-ex-b1a-lucario-a2,15,9,1,60.0,25,0.0
Jolteon ex Leafeon ex,jolteon-ex-b1-leafeon-ex-a2a,8,4,1,61.54,13,0.0
Alolan Ninetales ex Baxcalibur,alolan-ninetales-ex-b2-baxcalibur-b2a,50,27,3,62.5,80,0.0
Greninja Mega Kangaskhan ex,greninja-a1-mega-kangaskhan-ex-b2,15,8,1,62.5,24,0.0
Chien-Pao ex Baxcalibur,chien-pao-ex-baxcalibur-b2a,5,2,1,62.5,8,0.0
Silvally,silvally-a3a,9,5,0,64.29,14,0.0
Skeledirge Mega Blaziken ex,skeledirge-b2a-mega-blaziken-ex-b1,9,5,0,64.29,14,0.0
Gholdengo ex Dialga ex,gholdengo-ex-b2a-dialga-ex-a2,33,17,1,64.71,51,0.0
Bellibolt ex Magnezone,bellibolt-ex-b2a-magnezone-b1a,53,27,1,65.43,81,0.0
Bellibolt ex Pichu,bellibolt-ex-b2a-pichu-a4,8,4,0,66.67,12,0.0
Magcargo,magcargo-a4,2,1,0,66.67,3,0.0
Dialga ex Gholdengo ex,dialga-ex-a2-gholdengo-ex-b2a,2,1,0,66.67,3,0.0
Mega Venusaur ex,mega-venusaur-ex-b1a,10,5,0,66.67,15,0.0
Charizard ex,charizard-ex-a2b,2,1,0,66.67,3,0.0
Tyrantrum Rampardos,tyrantrum-b2-rampardos-a2,2,1,0,66.67,3,0.0
Alolan Ninetales ex Greninja,alolan-ninetales-ex-b2-greninja-a1,2,0,1,66.67,3,0.0
Magnezone Blissey,magnezone-b1a-blissey-a4,2,1,0,66.67,3,0.0
Bellibolt ex,bellibolt-ex-b2a,2,1,0,66.67,3,0.0
Mega Gardevoir ex Gardevoir,mega-gardevoir-ex-gardevoir-b2,2,1,0,66.67,3,0.0
Maushold,maushold-b2,2,1,0,66.67,3,0.0
Mega Kangaskhan ex,mega-kangaskhan-ex-b2,2,1,0,66.67,3,0.0
Arceus ex Crobat,arceus-ex-crobat-a2a,2,1,0,66.67,3,0.0
Charizard ex Oricorio,charizard-ex-a1-oricorio-a3,2,1,0,66.67,3,0.0
Greninja ex Chien-Pao ex,greninja-ex-b1-chien-pao-ex-b2a,2,1,0,66.67,3,0.0
Mega Altaria ex Galarian Cursola,mega-altaria-ex-b1-galarian-cursola-a4a,2,1,0,66.67,3,0.0
Galarian Obstagoon Mega Absol ex,galarian-obstagoon-b2-mega-absol-ex-b1,4,2,0,66.67,6,0.0
Baxcalibur Suicune ex,baxcalibur-b2a-suicune-ex-a4a,4,2,0,66.67,6,0.0
Suicune ex Palkia ex,suicune-ex-a4a-palkia-ex-a2,4,2,0,66.67,6,0.0
Tyrantrum,tyrantrum-b2,2,1,0,66.67,3,0.0
Armarouge ex Delcatty,armarouge-ex-b2a-delcatty-a3,2,1,0,66.67,3,0.0
Rapidash ex Skeledirge,rapidash-ex-b1-skeledirge-b2a,2,1,0,66.67,3,0.0
Mega Steelix ex Indeedee ex,mega-steelix-ex-b1a-indeedee-ex-b1,24,11,0,68.57,35,0.0
Dragonite ex Dragonite,dragonite-ex-a3b-dragonite-a1,9,4,0,69.23,13,0.0
Meowscarada ex Decidueye ex,meowscarada-ex-b2a-decidueye-ex-a3,7,3,0,70.0,10,0.0
Mega Charizard Y ex Charizard ex,mega-charizard-y-ex-b1a-charizard-ex-a1,7,3,0,70.0,10,0.0
Hydreigon Darkrai ex,hydreigon-b1-darkrai-ex-a2,5,2,0,71.43,7,0.0
Melmetal ex Melmetal,melmetal-ex-b1-melmetal-a3b,30,12,0,71.43,42,0.0
Gholdengo ex Galarian Perrserker,gholdengo-ex-b2a-galarian-perrserker-b2,10,4,0,71.43,14,0.0
Mega Blaziken ex,mega-blaziken-ex-b1,24,9,0,72.73,33,0.0
Mega Lopunny ex Annihilape,mega-lopunny-ex-b1a-annihilape-b2a,91,34,0,72.8,125,0.0
Mega Blaziken ex Heatmor,mega-blaziken-ex-heatmor-b1,24,8,0,75.0,32,0.0
Crobat ex Mega Absol ex,crobat-ex-a4-mega-absol-ex-b1,9,3,0,75.0,12,0.0
Armarouge ex Charmeleon,armarouge-ex-b2a-charmeleon-b1a,3,1,0,75.0,4,0.0
Chandelure Persian,chandelure-persian-b2,3,1,0,75.0,4,0.0
Jolteon ex Magnezone,jolteon-ex-b1-magnezone-b1a,3,1,0,75.0,4,0.0
Mega Venusaur ex Venusaur,mega-venusaur-ex-b1a-venusaur-a1,3,1,0,75.0,4,0.0
Bellibolt ex Tapu Koko ex,bellibolt-ex-b2a-tapu-koko-ex-a3a,3,1,0,75.0,4,0.0
Jolteon ex Bellibolt ex,jolteon-ex-b1-bellibolt-ex-b2a,3,1,0,75.0,4,0.0
Buzzwole ex Pheromosa,buzzwole-ex-pheromosa-a3a,3,1,0,75.0,4,0.0
Mega Blaziken ex Entei ex,mega-blaziken-ex-b1-entei-ex-a4a,14,4,0,77.78,18,0.0
Mega Altaria ex Furfrou,mega-altaria-ex-b1-furfrou-b1a,4,1,0,80.0,5,0.0
Chandelure Meloetta,chandelure-meloetta-b2,4,0,1,80.0,5,0.0
Alolan Ninetales ex Chien-Pao ex,alolan-ninetales-ex-b2-chien-pao-ex-b2a,4,1,0,80.0,5,0.0
Galarian Obstagoon Darkrai ex,galarian-obstagoon-b2-darkrai-ex-a2,4,1,0,80.0,5,0.0
Skeledirge Blacephalon ex,skeledirge-b2a-blacephalon-ex-b2,5,1,0,83.33,6,0.0
