opponent_name,opponent_deck_name,wins,losses,ties,win_pct,matches_played,meta_share
Bellibolt ex Magnezone,bellibolt-ex-b2a-magnezone-b1a,1,1,0,50.0,2,0.0
Whimsicott ex Ariados,whimsicott-ex-b1-ariados-b1a,1,1,0,50.0,2,0.0
Mega Blaziken ex Entei ex,mega-blaziken-ex-b1-entei-ex-a4a,1,1,0,50.0,2,0.0
Greninja Oricorio,greninja-a1-oricorio-a3,2,2,0,50.0,4,0.0
Gourgeist Houndstone,gourgeist-b2-houndstone-b2a,14,14,0,50.0,28,0.0
Mega Altaria ex Greninja,mega-altaria-ex-b1-greninja-a1,44,42,1,50.57,87,0.0
Bellibolt ex Zeraora,bellibolt-ex-b2a-zeraora-a3a,42,33,2,54.55,77,0.0
Mega Blaziken ex Heatmor,mega-blaziken-ex-heatmor-b1,4,3,0,57.14,7,0.0
Chandelure Meowth,chandelure-meowth-b2,4,3,0,57.14,7,0.0
Leafeon ex Teal Mask Ogerpon ex,leafeon-ex-a2a-teal-mask-ogerpon-ex-b2,4,3,0,57.14,7,0.0
Magnezone Bellibolt ex,magnezone-b1a-bellibolt-ex-b2a,48,32,3,57.83,83,0.0
Mimikyu ex Greninja,mimikyu-ex-b2-greninja-a1,7,5,0,58.33,12,0.0
Gholdengo ex Dialga ex,gholdengo-ex-b2a-dialga-ex-a2,3,2,0,60.0,5,0.0
Magnezone Oricorio,magnezone-b1a-oricorio-a3,5,3,0,62.5,8,0.0
Solgaleo ex Skarmory,solgaleo-ex-a3-skarmory-a2,2,0,1,66.67,3,0.0
Mega Venusaur ex,mega-venusaur-ex-b1a,4,2,0,66.67,6,0.0
Mega Venusaur ex Venusaur,mega-venusaur-ex-b1a-venusaur-a1,2,1,0,66.67,3,0.0
Palkia ex Baxcalibur,palkia-ex-a2-baxcalibur-b2a,2,1,0,66.67,3,0.0
Mega Lopunny ex Lucario,mega-lopunny-ex-b1a-lucario-a2,4,2,0,66.67,6,0.0
Mega Gardevoir ex Meloetta,mega-gardevoir-ex-meloetta-b2,5,2,0,71.43,7,0.0
Meowscarada ex Meowscarada,meowscarada-ex-b2a-meowscarada-a2b,10,4,0,71.43,14,0.0
Charizard ex Entei ex,charizard-ex-a1-entei-ex-a4a,3,1,0,75.0,4,0.0
Gholdengo ex Orthworm,gholdengo-ex-orthworm-b2a,3,1,0,75.0,4,0.0
Mega Lopunny ex Annihilape,mega-lopunny-ex-b1a-annihilape-b2a,16,5,0,76.19,21,0.0
Melmetal ex Melmetal,melmetal-ex-b1-melmetal-a3b,4,1,0,80.0,5,0.0
Mega Charizard Y ex Entei ex,mega-charizard-y-ex-b1a-entei-ex-a4a,17,4,0,80.95,21,0.0
Magnezone Ditto,magnezone-b1a-ditto-a1,2,0,0,100.0,2,0.0
Chien-Pao ex Baxcalibur,chien-pao-ex-baxcalibur-b2a,2,0,0,100.0,2,0.0
Darkrai ex Arceus ex,darkrai-ex-a2-arceus-ex-a2a,2,0,0,100.0,2,0.0
Skarmory ex,skarmory-ex-a4,2,0,0,100.0,2,0.0
Armarouge ex Ho-Oh ex,armarouge-ex-b2a-ho-oh-ex-a4,2,0,0,100.0,2,0.0
Mega Altaria ex Indeedee ex,mega-altaria-ex-indeedee-ex-b1,2,0,0,100.0,2,0.0
Gholdengo ex Galarian Perrserker,gholdengo-ex-b2a-galarian-perrserker-b2,2,0,0,100.0,2,0.0
Rampardos Meowth,rampardos-a2-meowth-b2,2,0,0,100.0,2,0.0
Mega Blaziken ex,mega-blaziken-ex-b1,2,0,0,100.0,2,0.0
